pais_origem;pais_destino;continente_pais_destino;produto;ano;quantidade_litro;valor_usd
Brasil;Arabia Saudita;Asia;Vinho;2019;0;0
Brasil;Argentina;America do Sul;Vinho;2019;0;0
Brasil;Aruba;America do Norte;Vinho;2019;0;0
Brasil;Australia;Oceania;Vinho;2019;1161;4682
Brasil;Austria;Europa;Vinho;2019;0;0
Brasil;Bahamas;America do Norte;Vinho;2019;791;3124
Brasil;Bangladesh;Asia;Vinho;2019;0;0
Brasil;Barbados;America do Norte;Vinho;2019;36;394
Brasil;Barein;Asia;Vinho;2019;482;2144
Brasil;Belgica;Europa;Vinho;2019;2498;12548
Brasil;Belice;America Central;Vinho;2019;9;29
Brasil;Benin;Africa;Vinho;2019;9;9
Brasil;Bermudas;America do Norte;Vinho;2019;0;0
Brasil;Bolivia;America do Sul;Vinho;2019;0;0
Brasil;Bosnia-Herzegovina;Europa;Vinho;2019;0;0
Brasil;Brasil;America do Sul;Vinho;2019;0;0
Brasil;Bulgaria;Europa;Vinho;2019;0;0
Brasil;Cabo Verde;Africa;Vinho;2019;0;0
Brasil;Camaroes;Africa;Vinho;2019;0;0
Brasil;Canada;America do Norte;Vinho;2019;1589;6933
Brasil;Catar;Asia;Vinho;2019;0;0
Brasil;Cayman, Ilhas;America do Norte;Vinho;2019;19;106
Brasil;Chile;America do Sul;Vinho;2019;0;0
Brasil;China;Asia;Vinho;2019;129852;376828
Brasil;Chipre;Asia;Vinho;2019;672;1843
Brasil;Cingapura;Asia;Vinho;2019;5044;19099
Brasil;Cocos (Keeling), Ilhas;Oceania;Vinho;2019;0;0
Brasil;Colombia;America do Sul;Vinho;2019;897;1999
Brasil;Comores;Africa;Vinho;2019;0;0
Brasil;Congo;Africa;Vinho;2019;0;0
Brasil;Coreia do Sul;Asia;Vinho;2019;70;194
Brasil;Costa do Marfim;Africa;Vinho;2019;0;0
Brasil;Costa Rica;America Central;Vinho;2019;0;0
Brasil;Croacia;Europa;Vinho;2019;0;0
Brasil;Cuba;America do Norte;Vinho;2019;0;0
Brasil;Curacao;America do Norte;Vinho;2019;33951;62067
Brasil;Dinamarca;Europa;Vinho;2019;240;306
Brasil;Dominica;America do Norte;Vinho;2019;0;0
Brasil;El Salvador;America Central;Vinho;2019;0;0
Brasil;Emirados Arabes Unidos;Asia;Vinho;2019;450;2202
Brasil;Equador;America do Sul;Vinho;2019;2;3
Brasil;Eslovaca, Republica;Europa;Vinho;2019;0;0
Brasil;Espanha;Europa;Vinho;2019;3540;1353
Brasil;Estados Unidos;America do Norte;Vinho;2019;209765;616274
Brasil;Estonia;Europa;Vinho;2019;0;0
Brasil;Filipinas;Asia;Vinho;2019;736;2486
Brasil;Finlandia;Europa;Vinho;2019;0;0
Brasil;Franca;Europa;Vinho;2019;18286;67072
Brasil;Gana;Africa;Vinho;2019;7673;10010
Brasil;Gibraltar;Europa;Vinho;2019;23;93
Brasil;Granada;America do Norte;Vinho;2019;0;0
Brasil;Grecia;Europa;Vinho;2019;561;1994
Brasil;Guatemala;America Central;Vinho;2019;1597;8719
Brasil;Guiana;America do Sul;Vinho;2019;424;1311
Brasil;Guiana Francesa;America do Sul;Vinho;2019;0;0
Brasil;Guine Bissau;Africa;Vinho;2019;0;0
Brasil;Guine Equatorial;Africa;Vinho;2019;0;0
Brasil;Haiti;America do Norte;Vinho;2019;81873;129803
Brasil;Honduras;America Central;Vinho;2019;0;0
Brasil;Hong Kong;Asia;Vinho;2019;9651;42020
Brasil;Hungria;Europa;Vinho;2019;0;0
Brasil;Ilha de Man;Europa;Vinho;2019;28;175
Brasil;Ilhas Virgens;America do Norte;Vinho;2019;0;0
Brasil;India;Asia;Vinho;2019;51;273
Brasil;Indonesia;Asia;Vinho;2019;0;0
Brasil;Ira;Asia;Vinho;2019;0;0
Brasil;Iraque;Asia;Vinho;2019;0;0
Brasil;Irlanda;Europa;Vinho;2019;0;0
Brasil;Italia;Europa;Vinho;2019;587;1625
Brasil;Jamaica;America do Norte;Vinho;2019;0;0
Brasil;Japao;Asia;Vinho;2019;40621;99642
Brasil;Jordania;Asia;Vinho;2019;0;0
Brasil;Letonia;Europa;Vinho;2019;0;0
Brasil;Libano;Asia;Vinho;2019;0;0
Brasil;Liberia;Africa;Vinho;2019;4441;20068
Brasil;Luxemburgo;Europa;Vinho;2019;1666;11211
Brasil;Macau;Asia;Vinho;2019;0;0
Brasil;Malasia;Asia;Vinho;2019;48;110
Brasil;Malavi;Africa;Vinho;2019;0;0
Brasil;Malta;Europa;Vinho;2019;3661;8828
Brasil;Marshall, Ilhas;Oceania;Vinho;2019;7276;15786
Brasil;Martinica;America do Norte;Vinho;2019;0;0
Brasil;Mauritania;Africa;Vinho;2019;0;0
Brasil;Mexico;America do Norte;Vinho;2019;4;4
Brasil;Mocambique;Africa;Vinho;2019;0;0
Brasil;Montenegro;Europa;Vinho;2019;9;46
Brasil;Namibia;Africa;Vinho;2019;0;0
Brasil;Nicaragua;America Central;Vinho;2019;0;0
Brasil;Nigeria;Africa;Vinho;2019;28437;38555
Brasil;Noruega;Europa;Vinho;2019;628;3139
Brasil;Nova Caledonia;Oceania;Vinho;2019;0;0
Brasil;Nova Zelandia;Oceania;Vinho;2019;500;2832
Brasil;Oma;Asia;Vinho;2019;0;0
Brasil;Paises Baixos;Europa;Vinho;2019;44882;148031
Brasil;Palau;Oceania;Vinho;2019;0;0
Brasil;Panama;America Central;Vinho;2019;7918;29017
Brasil;Paraguai;America do Sul;Vinho;2019;2419537;3826587
Brasil;Peru;America do Sul;Vinho;2019;9755;17310
Brasil;Pitcairn;Oceania;Vinho;2019;0;0
Brasil;Polonia;Europa;Vinho;2019;5;11
Brasil;Porto Rico;America do Norte;Vinho;2019;0;0
Brasil;Portugal;Europa;Vinho;2019;18328;72413
Brasil;Quenia;Africa;Vinho;2019;0;0
Brasil;Reino Unido;Europa;Vinho;2019;34295;164592
Brasil;Republica Dominicana;America do Norte;Vinho;2019;0;0
Brasil;Russia;Europa/Asia;Vinho;2019;0;0
Brasil;Sao Cristovao e Nevis;America do Norte;Vinho;2019;0;0
Brasil;Sao Tome e Principe;Africa;Vinho;2019;0;0
Brasil;Sao Vicente e Granadinas;America do Norte;Vinho;2019;0;0
Brasil;Senegal;Africa;Vinho;2019;0;0
Brasil;Serra Leoa;Africa;Vinho;2019;18;717
Brasil;Singapura;Asia;Vinho;2019;0;0
Brasil;Suazilandia;Africa;Vinho;2019;0;0
Brasil;Suecia;Europa;Vinho;2019;28;761
Brasil;Suica;Europa;Vinho;2019;2223;28503
Brasil;Suriname;America do Sul;Vinho;2019;3206;4741
Brasil;Tailandia;Asia;Vinho;2019;128;832
Brasil;Taiwan (Formosa);Asia;Vinho;2019;12;67
Brasil;Tanzania;Africa;Vinho;2019;0;0
Brasil;Republica Tcheca;Europa;Vinho;2019;2115;16391
Brasil;Togo;Africa;Vinho;2019;0;0
Brasil;Toquelau;Oceania;Vinho;2019;0;0
Brasil;Trinidade Tobago;America do Norte;Vinho;2019;0;0
Brasil;Tunisia;Africa;Vinho;2019;0;0
Brasil;Turquia;Europa/Asia;Vinho;2019;115;209
Brasil;Tuvalu;Oceania;Vinho;2019;0;0
Brasil;Uruguai;America do Sul;Vinho;2019;6180;18497
Brasil;Vanuatu;Oceania;Vinho;2019;0;0
Brasil;Venezuela;America do Sul;Vinho;2019;0;0
Brasil;Vietna;Asia;Vinho;2019;20;32
Brasil;Afeganistao;Asia;Vinho;2020;0;0
Brasil;Africa do Sul;Africa;Vinho;2020;4;21
Brasil;Alemanha;Europa;Vinho;2020;6261;32605
Brasil;Angola;Africa;Vinho;2020;0;0
Brasil;Anguilla;America do Norte;Vinho;2020;0;0
Brasil;Antigua e Barbuda;America do Norte;Vinho;2020;624;1864
Brasil;Antilhas Holandesas;America do Norte;Vinho;2020;0;0
Brasil;Arabia Saudita;Asia;Vinho;2020;0;0
Brasil;Argentina;America do Sul;Vinho;2020;1015;4176
Brasil;Aruba;America do Norte;Vinho;2020;0;0
Brasil;Australia;Oceania;Vinho;2020;1013;3413
Brasil;Austria;Europa;Vinho;2020;0;0
Brasil;Bahamas;America do Norte;Vinho;2020;1212;3703
Brasil;Bangladesh;Asia;Vinho;2020;3;29
Brasil;Barbados;America do Norte;Vinho;2020;143;169
Brasil;Barein;Asia;Vinho;2020;8;28
Brasil;Belgica;Europa;Vinho;2020;3166;20460
Brasil;Belice;America Central;Vinho;2020;0;0
Brasil;Benin;Africa;Vinho;2020;0;0
Brasil;Bermudas;America do Norte;Vinho;2020;0;0
Brasil;Bolivia;America do Sul;Vinho;2020;9900;16025
Brasil;Bosnia-Herzegovina;Europa;Vinho;2020;45;52
Brasil;Brasil;America do Sul;Vinho;2020;0;0
Brasil;Bulgaria;Europa;Vinho;2020;0;0
Brasil;Cabo Verde;Africa;Vinho;2020;0;0
Brasil;Camaroes;Africa;Vinho;2020;0;178
Brasil;Canada;America do Norte;Vinho;2020;1672;8431
Brasil;Catar;Asia;Vinho;2020;0;0
Brasil;Cayman, Ilhas;America do Norte;Vinho;2020;123;339
Brasil;Chile;America do Sul;Vinho;2020;11;13
Brasil;China;Asia;Vinho;2020;122253;363000
Brasil;Chipre;Asia;Vinho;2020;2478;6785
Brasil;Cingapura;Asia;Vinho;2020;4049;9316
Brasil;Cocos (Keeling), Ilhas;Oceania;Vinho;2020;0;0
Brasil;Colombia;America do Sul;Vinho;2020;15660;23780
Brasil;Comores;Africa;Vinho;2020;9;25
Brasil;Congo;Africa;Vinho;2020;0;0
Brasil;Coreia do Sul;Asia;Vinho;2020;103;433
Brasil;Costa do Marfim;Africa;Vinho;2020;0;0
Brasil;Costa Rica;America Central;Vinho;2020;0;0
Brasil;Croacia;Europa;Vinho;2020;21;123
Brasil;Cuba;America do Norte;Vinho;2020;0;0
Brasil;Curacao;America do Norte;Vinho;2020;47962;65986
Brasil;Dinamarca;Europa;Vinho;2020;659;1962
Brasil;Dominica;America do Norte;Vinho;2020;0;0
Brasil;El Salvador;America Central;Vinho;2020;0;0
Brasil;Emirados Arabes Unidos;Asia;Vinho;2020;581;2279
Brasil;Equador;America do Sul;Vinho;2020;3780;3824
Brasil;Eslovaca, Republica;Europa;Vinho;2020;0;0
Brasil;Espanha;Europa;Vinho;2020;28;126
Brasil;Estados Unidos;America do Norte;Vinho;2020;300178;610793
Brasil;Estonia;Europa;Vinho;2020;0;0
Brasil;Filipinas;Asia;Vinho;2020;719;1548
Brasil;Finlandia;Europa;Vinho;2020;0;0
Brasil;Franca;Europa;Vinho;2020;12622;57144
Brasil;Gana;Africa;Vinho;2020;18810;22027
Brasil;Gibraltar;Europa;Vinho;2020;769;2860
Brasil;Granada;America do Norte;Vinho;2020;0;0
Brasil;Grecia;Europa;Vinho;2020;6859;18092
Brasil;Guatemala;America Central;Vinho;2020;0;0
Brasil;Guiana;America do Sul;Vinho;2020;990;2577
Brasil;Guiana Francesa;America do Sul;Vinho;2020;0;0
Brasil;Guine Bissau;Africa;Vinho;2020;0;0
Brasil;Guine Equatorial;Africa;Vinho;2020;0;0
Brasil;Haiti;America do Norte;Vinho;2020;399128;471152
Brasil;Honduras;America Central;Vinho;2020;0;0
Brasil;Hong Kong;Asia;Vinho;2020;15159;41987
Brasil;Hungria;Europa;Vinho;2020;0;0
Brasil;Ilha de Man;Europa;Vinho;2020;11;121
Brasil;Ilhas Virgens;America do Norte;Vinho;2020;0;0
Brasil;India;Asia;Vinho;2020;7;10
Brasil;Indonesia;Asia;Vinho;2020;5;6
Brasil;Ira;Asia;Vinho;2020;21;35
Brasil;Iraque;Asia;Vinho;2020;0;0
Brasil;Irlanda;Europa;Vinho;2020;29;257
Brasil;Italia;Europa;Vinho;2020;91;376
Brasil;Jamaica;America do Norte;Vinho;2020;0;0
Brasil;Japao;Asia;Vinho;2020;36442;92674
Brasil;Jordania;Asia;Vinho;2020;12;52
Brasil;Letonia;Europa;Vinho;2020;0;0
Brasil;Libano;Asia;Vinho;2020;0;0
Brasil;Liberia;Africa;Vinho;2020;5155;17624
Brasil;Luxemburgo;Europa;Vinho;2020;1086;5110
Brasil;Macau;Asia;Vinho;2020;0;0
Brasil;Malasia;Asia;Vinho;2020;0;0
Brasil;Malavi;Africa;Vinho;2020;0;0
Brasil;Malta;Europa;Vinho;2020;3490;9688
Brasil;Marshall, Ilhas;Oceania;Vinho;2020;6270;19639
Brasil;Martinica;America do Norte;Vinho;2020;0;0
Brasil;Mauritania;Africa;Vinho;2020;0;0
Brasil;Mexico;America do Norte;Vinho;2020;24;226
Brasil;Mocambique;Africa;Vinho;2020;0;0
Brasil;Montenegro;Europa;Vinho;2020;9;20
Brasil;Namibia;Africa;Vinho;2020;0;0
Brasil;Nicaragua;America Central;Vinho;2020;0;0
Brasil;Nigeria;Africa;Vinho;2020;12094;26514
Brasil;Noruega;Europa;Vinho;2020;1859;15134
Brasil;Nova Caledonia;Oceania;Vinho;2020;0;0
Brasil;Nova Zelandia;Oceania;Vinho;2020;95;515
Brasil;Oma;Asia;Vinho;2020;0;0
Brasil;Paises Baixos;Europa;Vinho;2020;248;1532
Brasil;Palau;Oceania;Vinho;2020;0;0
Brasil;Panama;America Central;Vinho;2020;10821;28372
Brasil;Paraguai;America do Sul;Vinho;2020;3299013;3869243
Brasil;Peru;America do Sul;Vinho;2020;0;0
Brasil;Pitcairn;Oceania;Vinho;2020;0;0
Brasil;Polonia;Europa;Vinho;2020;74;86
Brasil;Porto Rico;America do Norte;Vinho;2020;0;0
Brasil;Portugal;Europa;Vinho;2020;7958;34518
Brasil;Quenia;Africa;Vinho;2020;0;0
Brasil;Reino Unido;Europa;Vinho;2020;22913;82722
Brasil;Republica Dominicana;America do Norte;Vinho;2020;0;0
Brasil;Russia;Europa/Asia;Vinho;2020;1463;8550
Brasil;Sao Cristovao e Nevis;America do Norte;Vinho;2020;0;0
Brasil;Sao Tome e Principe;Africa;Vinho;2020;0;0
Brasil;Sao Vicente e Granadinas;America do Norte;Vinho;2020;0;0
Brasil;Senegal;Africa;Vinho;2020;0;0
Brasil;Serra Leoa;Africa;Vinho;2020;9240;13050
Brasil;Singapura;Asia;Vinho;2020;0;0
Brasil;Suazilandia;Africa;Vinho;2020;0;0
Brasil;Suecia;Europa;Vinho;2020;6;24
Brasil;Suica;Europa;Vinho;2020;2827;27930
Brasil;Suriname;America do Sul;Vinho;2020;4185;5277
Brasil;Tailandia;Asia;Vinho;2020;534;1753
Brasil;Taiwan (Formosa);Asia;Vinho;2020;963;4673
Brasil;Tanzania;Africa;Vinho;2020;0;0
Brasil;Republica Tcheca;Europa;Vinho;2020;563;4805
Brasil;Togo;Africa;Vinho;2020;0;0
Brasil;Toquelau;Oceania;Vinho;2020;0;0
Brasil;Trinidade Tobago;America do Norte;Vinho;2020;0;0
Brasil;Tunisia;Africa;Vinho;2020;0;0
Brasil;Turquia;Europa/Asia;Vinho;2020;0;0
Brasil;Tuvalu;Oceania;Vinho;2020;2;4
Brasil;Uruguai;America do Sul;Vinho;2020;0;0
Brasil;Vanuatu;Oceania;Vinho;2020;18;31
Brasil;Venezuela;America do Sul;Vinho;2020;4086;9808
Brasil;Vietna;Asia;Vinho;2020;86;584
Brasil;Afeganistao;Asia;Vinho;2021;11;46
Brasil;Africa do Sul;Africa;Vinho;2021;0;0
Brasil;Alemanha;Europa;Vinho;2021;2698;6741
Brasil;Angola;Africa;Vinho;2021;0;0
Brasil;Anguilla;America do Norte;Vinho;2021;0;0
Brasil;Antigua e Barbuda;America do Norte;Vinho;2021;805;2268
Brasil;Antilhas Holandesas;America do Norte;Vinho;2021;0;0
Brasil;Arabia Saudita;Asia;Vinho;2021;0;0
Brasil;Argentina;America do Sul;Vinho;2021;6;13
Brasil;Aruba;America do Norte;Vinho;2021;0;0
Brasil;Australia;Oceania;Vinho;2021;705;4034
Brasil;Austria;Europa;Vinho;2021;0;0
Brasil;Bahamas;America do Norte;Vinho;2021;1083;4567
Brasil;Bangladesh;Asia;Vinho;2021;2;20
Brasil;Barbados;America do Norte;Vinho;2021;216;844
Brasil;Barein;Asia;Vinho;2021;302;894
Brasil;Belgica;Europa;Vinho;2021;483;3749
Brasil;Belice;America Central;Vinho;2021;0;0
Brasil;Benin;Africa;Vinho;2021;0;0
Brasil;Bermudas;America do Norte;Vinho;2021;0;0
Brasil;Bolivia;America do Sul;Vinho;2021;5850;8360
Brasil;Bosnia-Herzegovina;Europa;Vinho;2021;0;0
Brasil;Brasil;America do Sul;Vinho;2021;31;46
Brasil;Bulgaria;Europa;Vinho;2021;0;0
Brasil;Cabo Verde;Africa;Vinho;2021;16;124
Brasil;Camaroes;Africa;Vinho;2021;0;0
Brasil;Canada;America do Norte;Vinho;2021;1172;6157
Brasil;Catar;Asia;Vinho;2021;1;2
Brasil;Cayman, Ilhas;America do Norte;Vinho;2021;104;356
Brasil;Chile;America do Sul;Vinho;2021;26;6
Brasil;China;Asia;Vinho;2021;61884;264116
Brasil;Chipre;Asia;Vinho;2021;1855;4530
Brasil;Cingapura;Asia;Vinho;2021;0;0
Brasil;Cocos (Keeling), Ilhas;Oceania;Vinho;2021;0;0
Brasil;Colombia;America do Sul;Vinho;2021;12160;21867
Brasil;Comores;Africa;Vinho;2021;0;0
Brasil;Congo;Africa;Vinho;2021;0;0
Brasil;Coreia do Sul;Asia;Vinho;2021;67;100
Brasil;Costa do Marfim;Africa;Vinho;2021;0;0
Brasil;Costa Rica;America Central;Vinho;2021;0;0
Brasil;Croacia;Europa;Vinho;2021;0;0
Brasil;Cuba;America do Norte;Vinho;2021;0;0
Brasil;Curacao;America do Norte;Vinho;2021;32263;58993
Brasil;Dinamarca;Europa;Vinho;2021;87;504
Brasil;Dominica;America do Norte;Vinho;2021;460;634
Brasil;El Salvador;America Central;Vinho;2021;0;0
Brasil;Emirados Arabes Unidos;Asia;Vinho;2021;810;10522
Brasil;Equador;America do Sul;Vinho;2021;0;0
Brasil;Eslovaca, Republica;Europa;Vinho;2021;0;0
Brasil;Espanha;Europa;Vinho;2021;0;0
Brasil;Estados Unidos;America do Norte;Vinho;2021;111085;203554
Brasil;Estonia;Europa;Vinho;2021;0;0
Brasil;Filipinas;Asia;Vinho;2021;2784;10368
Brasil;Finlandia;Europa;Vinho;2021;0;0
Brasil;Franca;Europa;Vinho;2021;7052;23742
Brasil;Gana;Africa;Vinho;2021;12578;19196
Brasil;Gibraltar;Europa;Vinho;2021;0;0
Brasil;Granada;America do Norte;Vinho;2021;0;0
Brasil;Grecia;Europa;Vinho;2021;908;3014
Brasil;Guatemala;America Central;Vinho;2021;17347;29100
Brasil;Guiana;America do Sul;Vinho;2021;2372;6525
Brasil;Guiana Francesa;America do Sul;Vinho;2021;90;32
Brasil;Guine Bissau;Africa;Vinho;2021;0;0
Brasil;Guine Equatorial;Africa;Vinho;2021;0;0
Brasil;Haiti;America do Norte;Vinho;2021;670379;831181
Brasil;Honduras;America Central;Vinho;2021;0;0
Brasil;Hong Kong;Asia;Vinho;2021;12507;39390
Brasil;Hungria;Europa;Vinho;2021;87;583
Brasil;Ilha de Man;Europa;Vinho;2021;97;445
Brasil;Ilhas Virgens;America do Norte;Vinho;2021;0;0
Brasil;India;Asia;Vinho;2021;13;86
Brasil;Indonesia;Asia;Vinho;2021;0;0
Brasil;Ira;Asia;Vinho;2021;116;287
Brasil;Iraque;Asia;Vinho;2021;0;0
Brasil;Irlanda;Europa;Vinho;2021;36;208
Brasil;Italia;Europa;Vinho;2021;696;3715
Brasil;Jamaica;America do Norte;Vinho;2021;0;0
Brasil;Japao;Asia;Vinho;2021;39491;90275
Brasil;Jordania;Asia;Vinho;2021;0;0
Brasil;Letonia;Europa;Vinho;2021;0;0
Brasil;Libano;Asia;Vinho;2021;0;0
Brasil;Liberia;Africa;Vinho;2021;7554;23060
Brasil;Luxemburgo;Europa;Vinho;2021;0;0
Brasil;Macau;Asia;Vinho;2021;0;0
Brasil;Malasia;Asia;Vinho;2021;0;0
Brasil;Malavi;Africa;Vinho;2021;0;0
Brasil;Malta;Europa;Vinho;2021;3441;15454
Brasil;Marshall, Ilhas;Oceania;Vinho;2021;8644;22561
Brasil;Martinica;America do Norte;Vinho;2021;0;0
Brasil;Mauritania;Africa;Vinho;2021;9;85
Brasil;Mexico;America do Norte;Vinho;2021;9;2
Brasil;Mocambique;Africa;Vinho;2021;0;0
Brasil;Montenegro;Europa;Vinho;2021;14;65
Brasil;Namibia;Africa;Vinho;2021;0;0
Brasil;Nicaragua;America Central;Vinho;2021;0;0
Brasil;Nigeria;Africa;Vinho;2021;68247;113172
Brasil;Noruega;Europa;Vinho;2021;1878;8320
Brasil;Nova Caledonia;Oceania;Vinho;2021;7227;11924
Brasil;Nova Zelandia;Oceania;Vinho;2021;657;10477
Brasil;Oma;Asia;Vinho;2021;0;0
Brasil;Paises Baixos;Europa;Vinho;2021;3791;8484
Brasil;Palau;Oceania;Vinho;2021;0;0
Brasil;Panama;America Central;Vinho;2021;29520;48444
Brasil;Paraguai;America do Sul;Vinho;2021;6522527;7192362
Brasil;Peru;America do Sul;Vinho;2021;9720;17107
Brasil;Pitcairn;Oceania;Vinho;2021;0;0
Brasil;Polonia;Europa;Vinho;2021;4;14
Brasil;Porto Rico;America do Norte;Vinho;2021;0;0
Brasil;Portugal;Europa;Vinho;2021;6358;42633
Brasil;Quenia;Africa;Vinho;2021;0;0
Brasil;Reino Unido;Europa;Vinho;2021;25316;122394
Brasil;Republica Dominicana;America do Norte;Vinho;2021;0;0
Brasil;Russia;Europa/Asia;Vinho;2021;181931;312926
Brasil;Sao Cristovao e Nevis;America do Norte;Vinho;2021;0;0
Brasil;Sao Tome e Principe;Africa;Vinho;2021;0;0
Brasil;Sao Vicente e Granadinas;America do Norte;Vinho;2021;8;48
Brasil;Senegal;Africa;Vinho;2021;0;0
Brasil;Serra Leoa;Africa;Vinho;2021;6525;12955
Brasil;Singapura;Asia;Vinho;2021;4504;14346
Brasil;Suazilandia;Africa;Vinho;2021;10;24
Brasil;Suecia;Europa;Vinho;2021;23;74
Brasil;Suica;Europa;Vinho;2021;627;6999
Brasil;Suriname;America do Sul;Vinho;2021;900;1472
Brasil;Tailandia;Asia;Vinho;2021;1334;2529
Brasil;Taiwan (Formosa);Asia;Vinho;2021;1313;8153
Brasil;Tanzania;Africa;Vinho;2021;0;0
Brasil;Republica Tcheca;Europa;Vinho;2021;456;5988
Brasil;Togo;Africa;Vinho;2021;1890;2012
Brasil;Toquelau;Oceania;Vinho;2021;0;0
Brasil;Trinidade Tobago;America do Norte;Vinho;2021;0;0
Brasil;Tunisia;Africa;Vinho;2021;0;0
Brasil;Turquia;Europa/Asia;Vinho;2021;343;878
Brasil;Tuvalu;Oceania;Vinho;2021;0;0
Brasil;Uruguai;America do Sul;Vinho;2021;136774;149842
Brasil;Vanuatu;Oceania;Vinho;2021;0;0
Brasil;Venezuela;America do Sul;Vinho;2021;26415;35944
Brasil;Vietna;Asia;Vinho;2021;0;0
Brasil;Afeganistao;Asia;Vinho;2022;0;0
Brasil;Africa do Sul;Africa;Vinho;2022;0;0
Brasil;Alemanha;Europa;Vinho;2022;7630;45367
Brasil;Angola;Africa;Vinho;2022;4068;4761
Brasil;Anguilla;America do Norte;Vinho;2022;0;0
Brasil;Antigua e Barbuda;America do Norte;Vinho;2022;419;1866
Brasil;Antilhas Holandesas;America do Norte;Vinho;2022;0;0
Brasil;Arabia Saudita;Asia;Vinho;2022;0;0
Brasil;Argentina;America do Sul;Vinho;2022;480;3232
Brasil;Aruba;America do Norte;Vinho;2022;0;0
Brasil;Australia;Oceania;Vinho;2022;1424;12299
Brasil;Austria;Europa;Vinho;2022;6;212
Brasil;Bahamas;America do Norte;Vinho;2022;1215;5799
Brasil;Bangladesh;Asia;Vinho;2022;7;84
Brasil;Barbados;America do Norte;Vinho;2022;220;1145
Brasil;Barein;Asia;Vinho;2022;979;2789
Brasil;Belgica;Europa;Vinho;2022;828;6145
Brasil;Belice;America Central;Vinho;2022;0;0
Brasil;Benin;Africa;Vinho;2022;0;0
Brasil;Bermudas;America do Norte;Vinho;2022;0;0
Brasil;Bolivia;America do Sul;Vinho;2022;32530;49011
Brasil;Bosnia-Herzegovina;Europa;Vinho;2022;0;0
Brasil;Brasil;America do Sul;Vinho;2022;2504;952
Brasil;Bulgaria;Europa;Vinho;2022;5;31
Brasil;Cabo Verde;Africa;Vinho;2022;0;0
Brasil;Camaroes;Africa;Vinho;2022;0;0
Brasil;Canada;America do Norte;Vinho;2022;1183;5784
Brasil;Catar;Asia;Vinho;2022;0;0
Brasil;Cayman, Ilhas;America do Norte;Vinho;2022;160;958
Brasil;Chile;America do Sul;Vinho;2022;2094;7986
Brasil;China;Asia;Vinho;2022;105395;404647
Brasil;Chipre;Asia;Vinho;2022;1521;4458
Brasil;Cingapura;Asia;Vinho;2022;0;0
Brasil;Cocos (Keeling), Ilhas;Oceania;Vinho;2022;26;60
Brasil;Colombia;America do Sul;Vinho;2022;8217;14068
Brasil;Comores;Africa;Vinho;2022;0;0
Brasil;Congo;Africa;Vinho;2022;0;0
Brasil;Coreia do Sul;Asia;Vinho;2022;77;257
Brasil;Costa do Marfim;Africa;Vinho;2022;0;0
Brasil;Costa Rica;America Central;Vinho;2022;0;0
Brasil;Croacia;Europa;Vinho;2022;34;484
Brasil;Cuba;America do Norte;Vinho;2022;16;6
Brasil;Curacao;America do Norte;Vinho;2022;40673;66950
Brasil;Dinamarca;Europa;Vinho;2022;2;6
Brasil;Dominica;America do Norte;Vinho;2022;1485;2223
Brasil;El Salvador;America Central;Vinho;2022;0;0
Brasil;Emirados Arabes Unidos;Asia;Vinho;2022;4781;85465
Brasil;Equador;America do Sul;Vinho;2022;135;210
Brasil;Eslovaca, Republica;Europa;Vinho;2022;0;0
Brasil;Espanha;Europa;Vinho;2022;0;0
Brasil;Estados Unidos;America do Norte;Vinho;2022;220373;447893
Brasil;Estonia;Europa;Vinho;2022;0;0
Brasil;Filipinas;Asia;Vinho;2022;375;790
Brasil;Finlandia;Europa;Vinho;2022;0;0
Brasil;Franca;Europa;Vinho;2022;5694;25008
Brasil;Gana;Africa;Vinho;2022;35949;49304
Brasil;Gibraltar;Europa;Vinho;2022;0;0
Brasil;Granada;America do Norte;Vinho;2022;5610;7914
Brasil;Grecia;Europa;Vinho;2022;920;2426
Brasil;Guatemala;America Central;Vinho;2022;1283;5350
Brasil;Guiana;America do Sul;Vinho;2022;2064;5823
Brasil;Guiana Francesa;America do Sul;Vinho;2022;22;18
Brasil;Guine Bissau;Africa;Vinho;2022;0;0
Brasil;Guine Equatorial;Africa;Vinho;2022;0;0
Brasil;Haiti;America do Norte;Vinho;2022;553503;741014
Brasil;Honduras;America Central;Vinho;2022;0;0
Brasil;Hong Kong;Asia;Vinho;2022;9371;38218
Brasil;Hungria;Europa;Vinho;2022;0;0
Brasil;Ilha de Man;Europa;Vinho;2022;165;641
Brasil;Ilhas Virgens;America do Norte;Vinho;2022;0;0
Brasil;India;Asia;Vinho;2022;247;1021
Brasil;Indonesia;Asia;Vinho;2022;0;0
Brasil;Ira;Asia;Vinho;2022;47;90
Brasil;Iraque;Asia;Vinho;2022;0;0
Brasil;Irlanda;Europa;Vinho;2022;0;0
Brasil;Italia;Europa;Vinho;2022;1129;6151
Brasil;Jamaica;America do Norte;Vinho;2022;0;0
Brasil;Japao;Asia;Vinho;2022;37324;82208
Brasil;Jordania;Asia;Vinho;2022;0;0
Brasil;Letonia;Europa;Vinho;2022;0;0
Brasil;Libano;Asia;Vinho;2022;0;0
Brasil;Liberia;Africa;Vinho;2022;9145;34815
Brasil;Luxemburgo;Europa;Vinho;2022;36;802
Brasil;Macau;Asia;Vinho;2022;0;0
Brasil;Malasia;Asia;Vinho;2022;0;0
